Pomorskie;Słupski;Damnica;Damnica;Parkowa 2
Pomorskie;Słupski;Damnica;Damno;Damno 42F
Pomorskie;Słupski;Damnica;Mianowice;Mianowice 2D
Pomorskie;Słupski;Dębnica Kaszubska;Borzęcino;Borzęcino 29
Pomorskie;Słupski;Dębnica Kaszubska;Budowo;Budowo 22
Pomorskie;Słupski;Dębnica Kaszubska;Budowo;Budowo 70
Pomorskie;Słupski;Dębnica Kaszubska;Dębnica Kaszubska;Fabryczna 16
Pomorskie;Słupski;Dębnica Kaszubska;Dębnica Kaszubska;Hanny Sawickiej 13
Pomorskie;Słupski;Dębnica Kaszubska;Dębnica Kaszubska;Krótka 4
Pomorskie;Słupski;Dębnica Kaszubska;Dębnica Kaszubska;Lipowa 15
Pomorskie;Słupski;Dębnica Kaszubska;Dębnica Kaszubska;Zjednoczenia 48D
Pomorskie;Słupski;Dębnica Kaszubska;Dębnica Kaszubska;Słoneczna
Pomorskie;Słupski;Dębnica Kaszubska;Dobieszewo;Dobieszewo 34.
Pomorskie;Słupski;Dębnica Kaszubska;Gałęziów;Gałęziów 8
Pomorskie;Słupski;Dębnica Kaszubska;Gogolewo;Gogolewo 39A
Pomorskie;Słupski;Dębnica Kaszubska;Motarzyno;Motarzyno 23
Pomorskie;Słupski;Dębnica Kaszubska;Niepoględzie;Niepoględzie 27
Pomorskie;Słupski;Dębnica Kaszubska;Podole Małe;Podole Małe 5
Pomorskie;Słupski;Główczyce;Cecenowo;Cecenowo 26
Pomorskie;Słupski;Główczyce;Główczyce;Słupska 2B
Pomorskie;Słupski;Główczyce;Izbica;Izbica 5A
Pomorskie;Słupski;Główczyce;Pobłocie;Pobłocie 401/3
Pomorskie;Słupski;Główczyce;Pobłocie;Pobłocie 96
Pomorskie;Słupski;Główczyce;Wielka Wieś;Wielka Wieś 6
Pomorskie;Słupski;Główczyce;Żoruchowo;Żoruchowo 2
Pomorskie;Słupski;Główczyce;Żoruchowo;Żoruchowo 36
Pomorskie;Słupski;Kępice;Barcino;Barcino 46
Pomorskie;Słupski;Kępice;Barwino;Barwino 6
Pomorskie;Słupski;Kępice;Biesowice;Biesowice 21
Pomorskie;Słupski;Kępice;Biesowice;Biesowice 8B
Pomorskie;Słupski;Kępice;Ciecholub;Ciecholub 11
Pomorskie;Słupski;Kępice;Darnowo;Darnowo 12
Pomorskie;Słupski;Kępice;Kępice;Kruszka 4A
Pomorskie;Słupski;Kępice;Mzdowo;Mzdowo 23
Pomorskie;Słupski;Kępice;Osowo;Osowo 14
Pomorskie;Słupski;Kępice;Płocko;Płocko 25
Pomorskie;Słupski;Kępice;Pustowo;Pustowo 10
Pomorskie;Słupski;Kępice;Warcino;Warcino 45
Pomorskie;Słupski;Kobylnica;Kobylnica;Wodna 1
Pomorskie;Słupski;Kobylnica;Lubuń;Lubuń 27
Pomorskie;Słupski;Kobylnica;Łosino;Starowiejska 2A
Pomorskie;Słupski;Kobylnica;Sycewice;Sportowa 5
Pomorskie;Słupski;Kobylnica;Sycewice;Za Stawem 2
Pomorskie;Słupski;Kobylnica;Zajączkowo;Zajączkowo 13
Pomorskie;Słupski;Kobylnica;Zębowo;Zębowo 17
Pomorskie;Słupski;Smołdzino;Gardna Wielka;Wolności 10
Pomorskie;Słupski;Smołdzino;Smołdzino;Bohaterów Warszawy 24
Pomorskie;Słupski;Ustka;Machowino;Machowino 5A
Pomorskie;Słupski;Ustka;Objazda;Objazda 89-91
Pomorskie;Słupski;Ustka;Ustka;Kościelniaka 15
Pomorskie;Słupski;Ustka;Ustka;Polna 1C
Pomorskie;Słupski;Ustka;Wodnica;Modrzewiowa 8
Pomorskie;Słupski;Ustka;Zaleskie;Zaleskie 1 Pgr
Pomorskie;Starogardzki;Bobowo;Bobowo;Gimnazjalna
Pomorskie;Starogardzki;Bobowo;Bobowo;Gimnazjalna 10
Pomorskie;Starogardzki;Bobowo;Bobowo;Gimnazjalna 2
Pomorskie;Starogardzki;Bobowo;Bobowo;Jabłówko
Pomorskie;Starogardzki;Bobowo;Bobowo;Koscielna 1
Pomorskie;Starogardzki;Bobowo;Bobowo;Lasna 7
Pomorskie;Starogardzki;Bobowo;Bobowo;Rzeczna 5
Pomorskie;Starogardzki;Bobowo;Bobowo;Wysoka 84
Pomorskie;Starogardzki;Bobowo;Grabowiec;Grabowiec 29
Pomorskie;Starogardzki;Bobowo;Graowo;Graowo 58
Pomorskie;Starogardzki;Bobowo;Wysoka;Wysoka 23
Pomorskie;Starogardzki;Czarna Woda;Czarna Woda;Dworcowa 4
Pomorskie;Starogardzki;Czarna Woda;Czarna Woda;Huta Kalna Ul. Kociewska / Szkolna
Pomorskie;Starogardzki;Czarna Woda;Czarna Woda;Przepompownia
Pomorskie;Starogardzki;Czarna Woda;Lubiki;Przy Sklepie
Pomorskie;Starogardzki;Lubichowo;Lipinki Krolewskie;Słoneczna
Pomorskie;Starogardzki;Lubichowo;Lubichowo;Zblewska 8
Pomorskie;Starogardzki;Lubichowo;Ocypel;Kociewska 1
Pomorskie;Starogardzki;Lubichowo;Osowo Leśne;Główna 1
Pomorskie;Starogardzki;Lubichowo;Wda;Główna 33
Pomorskie;Starogardzki;Lubichowo;Wda;Główna/Szkolna
Pomorskie;Starogardzki;Lubichowo;Wda;Kościół
Pomorskie;Starogardzki;Lubichowo;Zelgoszcz;Główna 1
Pomorskie;Starogardzki;Osieczna;Klaniny;Klaniny 38 Sklep
Pomorskie;Starogardzki;Osieczna;Krówno-Duże;Pks
Pomorskie;Starogardzki;Osieczna;Osieczna;Plac Urzędu Gminy
Pomorskie;Starogardzki;Osieczna;Osieczna;Sienkiewicza 1
Pomorskie;Starogardzki;Osieczna;Osówek;Zbiornik Retencyjny
Pomorskie;Starogardzki;Osieczna;Szlachta;3 Maja 28
Pomorskie;Starogardzki;Osieczna;Szlachta;Ceramiczna 20
Pomorskie;Starogardzki;Osieczna;Szlachta;Os. Pelplińskiego-Cmentarz
Pomorskie;Starogardzki;Osieczna;Zimne Zdroje;Przy Placu Zabaw
Pomorskie;Starogardzki;Osiek;Kasparus;Kasparus
Pomorskie;Starogardzki;Osiek;Osiek;Osiek/Targowisko
Pomorskie;Starogardzki;Osiek;Osiek;Wyzwolenia:Targ
Pomorskie;Starogardzki;Osiek;Wycinki;Wycinki
Pomorskie;Starogardzki;Skórcz;Barłożno;Posesja Nr 101
Pomorskie;Starogardzki;Skórcz;Barłożno;Przy Kościele
Pomorskie;Starogardzki;Skórcz;Czarny Las;Parking
Pomorskie;Starogardzki;Skórcz;Nowy Bukowiec;Nowy Bukowiec 4
Pomorskie;Starogardzki;Skórcz;Paczewo;Paczewo 44
Pomorskie;Starogardzki;Skórcz;Paczewo;Paczewo 6
Pomorskie;Starogardzki;Skórcz;Skórcz;Ogrodowa Przy Blokach
Pomorskie;Starogardzki;Skórcz;Skórcz;Osiedlowa 8
Pomorskie;Starogardzki;Skórcz;Skórcz;Parkowa Na Terenie Targowiska
Pomorskie;Starogardzki;Skórcz;Skórcz;Pogodna/Konwaliowa
Pomorskie;Starogardzki;Skórcz;Skórcz;Schornaha Os. Młodych
Pomorskie;Starogardzki;Skórcz;Wolental;Wolental 15 C
Pomorskie;Starogardzki;Skórcz;Wolental;Wolental 19A
Pomorskie;Starogardzki;Smętowo Graniczne;Kościelna Jania;
Pomorskie;Starogardzki;Smętowo Graniczne;Smętowo Graniczne;Frąca
Pomorskie;Starogardzki;Smętowo Graniczne;Smętowo Graniczne;Frąca
Pomorskie;Starogardzki;Smętowo Graniczne;Smętowo Graniczne;Kamionka
Pomorskie;Starogardzki;Smętowo Graniczne;Smętowo Graniczne;Kopytkowo
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;3-Go Maja 12
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;3-Go Maja 19
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;60-Lecia 1
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;60-Lecia 11
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;60-Lecia 2
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;60-Lecia 3
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;60-Lecia 9
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Bohaterów Getta 19
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Bohaterów Getta 4
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Chełmońskiego 18
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Grunwaldzka 33-37
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Grunwaldzka 37
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;I 3-Go Maja 5
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Iwaszkiewicza 5
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Juranta Ze Spychowa 3
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Kociewska 6
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Kociewska Tesco
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Kolejowa 14
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Kopernika 11A
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Kopernika 32A
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Krasickiego 4
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Krasickiego/Traugutta
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Nad Jarem 15
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Nierzwickiego 1
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Os. Piastów 8
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Osiedlowa 5
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Parkowa 4
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Sadowa Boisko
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Sadowa/Poprzeczna
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Skalskiego 1
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Skłodowskiej-Curie
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Sobieskiego 18
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Szumana 3
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Ściegiennego 36
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Ściegiennego 3A
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Traugutta 36
Pomorskie;Starogardzki;Starogard Gdański;Starogard Gdański;Żeromskiego 18
Pomorskie;Starogardzki;Zblewo;Borzechowo;Lipowa 5A
Pomorskie;Starogardzki;Zblewo;Borzechowo;Posesja 8
Pomorskie;Starogardzki;Zblewo;Borzechowo;Szkolna 11
Pomorskie;Starogardzki;Zblewo;Pinczyn;Hoffmana 1
Pomorskie;Starogardzki;Zblewo;Pinczyn;Semlińska 39
Pomorskie;Starogardzki;Zblewo;Zblewo;Białachowo 8
Pomorskie;Starogardzki;Zblewo;Zblewo;Kleszczewo Kościerskie
Pomorskie;Starogardzki;Zblewo;Zblewo;Kleszczowo Kościerskie 42
Pomorskie;Starogardzki;Zblewo;Zblewo;Kościelna
Pomorskie;Starogardzki;Zblewo;Zblewo;Łąkowa 1B
Pomorskie;Starogardzki;Zblewo;Zblewo;Mały Bukowiec
Pomorskie;Starogardzki;Zblewo;Zblewo;Miradowo
Pomorskie;Starogardzki;Zblewo;Zblewo;Młyńska 8
Pomorskie;Starogardzki;Zblewo;Zblewo;Pałubinek 10
Pomorskie;Starogardzki;Zblewo;Zblewo;Piesienica 2
Pomorskie;Starogardzki;Zblewo;Zblewo;Plac 700-Lecia
Pomorskie;Starogardzki;Zblewo;Zblewo;Północna 23
Pomorskie;Starogardzki;Zblewo;Zblewo;Radziejowo 5
Pomorskie;Starogardzki;Zblewo;Zblewo;Semlin 59
Pomorskie;Starogardzki;Zblewo;Zblewo;Słoneczna/Akacjowa
Pomorskie;Starogardzki;Zblewo;Zblewo;Topolowa 4
Pomorskie;Sztumiński;Dzierzgoń;Dzierzgoń;3 Maja 8:
Pomorskie;Sztumiński;Dzierzgoń;Dzierźgoń;Elbląska Os. Jagiełły Zagroda Smietnikowa
Pomorskie;Sztumiński;Dzierzgoń;Dzierźgoń;Przemysłowa Za Blokiem Nr 9
Pomorskie;Sztumiński;Mikołajki Pomorskie;Mikołajki Pomorskie;Cieszymowo Plac Zabaw
Pomorskie;Sztumiński;Mikołajki Pomorskie;Mikołajki Pomorskie;Dworek Eco
Pomorskie;Sztumiński;Mikołajki Pomorskie;Mikołajki Pomorskie;Poczta
Pomorskie;Sztumiński;Stary Dzierzgoń;Lubochowo;Świetlica
Pomorskie;Sztumiński;Stary Dzierzgoń;Myślice;Świetlica
Pomorskie;Sztumiński;Stary Dzierzgoń;Przezmark;Przystanek Pks
Pomorskie;Sztumiński;Stary Dzierzgoń;Stare Miasto;Świetlica Na Przeciw Domu Sołtysa
Pomorskie;Sztumiński;Stary Dzierzgoń;Stary Dzierzgoń;Lubochowo 53 Pks
Pomorskie;Sztumiński;Stary Dzierzgoń;Stary Dzierzgoń;Stary Dzierzgoń Kościół
Pomorskie;Sztumiński;Stary Targ;Klecewo;Przystanek Mpk
Pomorskie;Sztumiński;Stary Targ;Mlecewo;Nr Domu 7
Pomorskie;Sztumiński;Stary Targ;Stary Targ;22 Lipca 2
Pomorskie;Sztumiński;Stary Targ;Stary Targ;Parking Koło Byłej Poczty
Pomorskie;Sztumiński;Stary Targ;Stary Targ;Za Przystankiem Mpk
Pomorskie;Sztumiński;Stary Targ;Stary Targ;Za Sklepem Margaretka
Pomorskie;Sztumiński;Stary Targ;Stary Targ;Gminny Ośrodek Kultury
Pomorskie;Sztumiński;Stary Targ;Szropy;Osiedle Zielonki
Pomorskie;Sztumiński;Stary Targ;Szropy;Straż Pożarna
Pomorskie;Sztumiński;Stary Targ;Szropy;Swietlica Wiejska
Pomorskie;Sztumiński;Stary Targ;Szropy;Szkoła Podstawowa
Pomorskie;Sztumiński;Stary Targ;Szropy;Droga Gminna
Pomorskie;Sztumiński;Stary Targ;Waplewo;Swietlica Wiejska
Pomorskie;Sztumiński;Stary Targ;Waplewo Wielkie;Szkoła Podstawowa
Pomorskie;Sztumiński;Stary Targ;Waplewo Wielkie;Bloki
Pomorskie;Sztumiński;Sztum;Sztum;Baczyńskiego 10 A
Pomorskie;Sztumiński;Sztum;Sztum;Lipowa Chełmińska
Pomorskie;Sztumiński;Sztum;Sztum;Mickiewicza 48A
Pomorskie;Sztumiński;Sztum;Sztum;Młyńska 12
Pomorskie;Sztumiński;Sztum;Sztum;Morawskiego 3
Pomorskie;Sztumiński;Sztum;Sztum;Nowowiejskiego 25/27
Pomorskie;Sztumiński;Sztum;Sztum;Os. Nad Jeziorem 11
Pomorskie;Sztumiński;Sztum;Sztum;Os. Nad Jeziorem 3
Pomorskie;Sztumiński;Sztum;Sztum;Os. Nad Jeziorem 5
Pomorskie;Sztumiński;Sztum;Sztum;Os. Różane 1
Pomorskie;Sztumiński;Sztum;Sztum;Os. Różane 10
Pomorskie;Sztumiński;Sztum;Sztum;Os. Różane 4D
Pomorskie;Sztumiński;Sztum;Sztum;Os. Różane 5
Pomorskie;Sztumiński;Sztum;Sztum;Osińskiego Wiata
Pomorskie;Sztumiński;Sztum;Sztum;Oś. Parkowe 2
Pomorskie;Sztumiński;Sztum;Sztum;Oś.Parkowe 4
Pomorskie;Sztumiński;Sztum;Sztum;Reja 21 D
Pomorskie;Sztumiński;Sztum;Sztum;Sierakowskich 13
Pomorskie;Sztumiński;Sztum;Sztum;Sierakowskich 21
Pomorskie;Sztumiński;Sztum;Sztum;Sierakowskich 3
Pomorskie;Tczewski;Gniew;Brody Pomorskie;Przystanek
Pomorskie;Tczewski;Gniew;Gniew;Behrendta 38
Pomorskie;Tczewski;Gniew;Gniew;Jeleń 24
Pomorskie;Tczewski;Gniew;Gniew;Kopernika 4
Pomorskie;Tczewski;Gniew;Gniew;Kusocińskiego 4
Pomorskie;Tczewski;Gniew;Gniew;Kusocińskiego 5
Pomorskie;Tczewski;Gniew;Gniew;Marii Konopnickiej 10
Pomorskie;Tczewski;Gniew;Gniew;Rybacka 9
Pomorskie;Tczewski;Gniew;Gniew;Wiślana 6
Pomorskie;Tczewski;Gniew;Gniew;Witosa 8
Pomorskie;Tczewski;Gniew;Gogolewo;Plac Zabaw
Pomorskie;Tczewski;Gniew;Nicponia;Os. Kazimierza 99
Pomorskie;Tczewski;Gniew;Szprudowo;Plac Zabaw
Pomorskie;Tczewski;Pelplin;Małe Walichnowy;Główna 26
Pomorskie;Tczewski;Subkowy;Gorzędziej;Krzyżówka Osp
Pomorskie;Tczewski;Subkowy;Radostowo;Pielgrzymów Osp
Pomorskie;Tczewski;Subkowy;Subkowy;Sportowa
Pomorskie;Tczewski;Subkowy;Subkowy;Wybickiego
Pomorskie;Tczewski;Tczew;Miłobądz;Wiejska Eco
Pomorskie;Tczewski;Tczew;Tczew;Al. Kociewska/Andersena
Pomorskie;Tczewski;Tczew;Tczew;Andersena
Pomorskie;Tczewski;Tczew;Tczew;Armi Krajowej 10B
Pomorskie;Tczewski;Tczew;Tczew;Armi Krajowej 6
Pomorskie;Tczewski;Tczew;Tczew;Broniewskiego
Pomorskie;Tczewski;Tczew;Tczew;Dokerów 19
Pomorskie;Tczewski;Tczew;Tczew;Grota Roweckiego
Pomorskie;Tczewski;Tczew;Tczew;Jurgo 10
Pomorskie;Tczewski;Tczew;Tczew;Kasztanowa 7
Pomorskie;Tczewski;Tczew;Tczew;Krucza 12
Pomorskie;Tczewski;Tczew;Tczew;Niepodległości 3
Pomorskie;Tczewski;Tczew;Tczew;Ogrodowa 13
Pomorskie;Tczewski;Tczew;Tczew;Pionierów/Bosmańska
Pomorskie;Tczewski;Tczew;Tczew;Prosta
Pomorskie;Tczewski;Tczew;Tczew;Sadowa
Pomorskie;Tczewski;Tczew;Tczew;Stanisławskiego 1
Pomorskie;Tczewski;Tczew;Tczew;Tetmajera 1
Pomorskie;Tczewski;Tczew;Tczew;Tetmajera 2
Pomorskie;Tczewski;Tczew;Tczew;Tetmajera 3
Pomorskie;Tczewski;Tczew;Tczew;Traugutta 6
Pomorskie;Tczewski;Tczew;Tczew;Wąska 42
Pomorskie;Tczewski;Tczew;Tczew;Wojska Polskiego 9
Pomorskie;Tczewski;Tczew;Tczew;Wyzwolenia 2
Pomorskie;Wejherowski;Choczewo;Choczewo;Janusza Kusińskiego 3 (Szkolny Przystanek)
Pomorskie;Wejherowski;Choczewo;Choczewo;Janusza Kusińskiego 8
Pomorskie;Wejherowski;Choczewo;Choczewo;Pierwszych Osadników 37
Pomorskie;Wejherowski;Choczewo;Choczewo;Pucka 12
Pomorskie;Wejherowski;Choczewo;Starbienino;Starbienino 8
Pomorskie;Wejherowski;Choczewo;Zwartowo;Zwartowo 16
Pomorskie;Wejherowski;Gniewino;Gniewino;Czymanowo 15,Eko
Pomorskie;Wejherowski;Gniewino;Gniewino;Czymanowo, Eko
Pomorskie;Wejherowski;Gniewino;Gniewino;Ogrodowa 19
Pomorskie;Wejherowski;Gniewino;Gniewino;Rybno, Pętla Pks
Pomorskie;Wejherowski;Gniewino;Gniewino;Strzebielinko, Pks
Pomorskie;Wejherowski;Gniewino;Gniewino;Tadzino 10
Pomorskie;Wejherowski;Gniewino;Gniewino;Toliszczek 21 Eko
Pomorskie;Wejherowski;Gniewino;Opalino;Opalino 8: Przy Pojemnikach Eco
Pomorskie;Wejherowski;Linia;Linia;Turystyczna 1
Pomorskie;Wejherowski;Linia;Linia;Zakrzewo Szkoła
Pomorskie;Wejherowski;Linia;Niepoczołowice;Przystanek-Parking
Pomorskie;Wejherowski;Linia;Smażyno;Kosciol
Pomorskie;Wejherowski;Linia;Strzepcz;Miotka/Lipowa
Pomorskie;Wejherowski;Luzino;Barłomino;Ks J Twardowskiego: Sklep Abc
Pomorskie;Wejherowski;Luzino;Dąbrówka;Ppłk R. Lubowiedzkiego 16
Pomorskie;Wejherowski;Luzino;Kochanowo;Borysiewicza 1
Pomorskie;Wejherowski;Luzino;Luzino;Ofiar Stutthofu 14:Gok
Pomorskie;Wejherowski;Luzino;Luzino;Ofiar Stutthofu: Na Przecie Nr 60
Pomorskie;Wejherowski;Luzino;Luzino;Przemysłowa 13:Szok
Pomorskie;Wejherowski;Luzino;Milwino;Strażacka 5
Pomorskie;Wejherowski;Luzino;Robakowo;Lewińskiego: Za Szkołą
Pomorskie;Wejherowski;Luzino;Sychowo;Kaszubska 3
Pomorskie;Wejherowski;Luzino;Sychowo;Sychowo 9 Ujęcie Wody
Pomorskie;Wejherowski;Luzino;Zalewo;Długa 31: Osp
Pomorskie;Wejherowski;Łęczyce;Bożepole Wielkie;Bożepole Wielkie:Parking Plebani
Pomorskie;Wejherowski;Łęczyce;Bożepole Wielkie;Osiedlowa 22
Pomorskie;Wejherowski;Łęczyce;Bożepole Wielkie;Osiedlowa 24
Pomorskie;Wejherowski;Łęczyce;Bożepole Wielkie;Osiedlowa 8
Pomorskie;Wejherowski;Łęczyce;Brzeźno Lęborskie;Bloki
Pomorskie;Wejherowski;Łęczyce;Brzeźno Lęborskie;Brzeźno Lęborskie: Przy Sklepie
Pomorskie;Wejherowski;Łęczyce;Dzięcielec;Dzięcielec: Przy Kościele
Pomorskie;Wejherowski;Łęczyce;Dzięcielec;Przy Blokach
Pomorskie;Wejherowski;Łęczyce;Nawcz;Nawcz:Parking Przy Kościele
Pomorskie;Wejherowski;Łęczyce;Popowo;Popowo: Parking Przy Kościele
Pomorskie;Wejherowski;Łęczyce;Rozłazino;Długa 27
Pomorskie;Wejherowski;Łęczyce;Rozłazino;Kwiatowa
Pomorskie;Wejherowski;Łęczyce;Wysokie;Wysokie 4A Sklep
Pomorskie;Wejherowski;Reda;Reda;Łąkowa 22
Pomorskie;Wejherowski;Reda;Reda;Łąkowa 29A
Pomorskie;Wejherowski;Rumia;Rumia;Dębogórska53 Wiata Śmietnikowa
Pomorskie;Wejherowski;Rumia;Rumia;Kombatantów 17
Pomorskie;Wejherowski;Rumia;Rumia;Kombatantów 17 (Traffo)
Pomorskie;Wejherowski;Rumia;Rumia;Kujawska 15
Pomorskie;Wejherowski;Rumia;Rumia;Piłsudskiego Traffo
Pomorskie;Wejherowski;Rumia;Rumia;Stoczniowców 7
Pomorskie;Wejherowski;Rumia;Rumia;Szancera/Kamienna 36
Pomorskie;Wejherowski;Rumia;Rumia;Towarowa/Pułkownika Dąbka
Pomorskie;Wejherowski;Szemud;Bojano;Aleksandra Majkowskiego 9
Pomorskie;Wejherowski;Szemud;Bojano;Generała Józefa Wybickiego 16
Pomorskie;Wejherowski;Szemud;Bojano;Generała Józefa Wybickiego 17
Pomorskie;Wejherowski;Szemud;Bojano;Starowiejska 6
Pomorskie;Wejherowski;Szemud;Bojano;Wąwelska 1(Parking Koscioła)
Pomorskie;Wejherowski;Szemud;Donimierz;Otałżyńska: Przy Sklepie
Pomorskie;Wejherowski;Szemud;Kielno;Mokra 5
Pomorskie;Wejherowski;Szemud;Kielno;Szkolna 4
Pomorskie;Wejherowski;Szemud;Kielno;Szkolna 5
Pomorskie;Wejherowski;Szemud;Koleczkowo;Partyzantów Kaszubskich 1
Pomorskie;Wejherowski;Szemud;Łebno;Ul. Strażacka: Parking Za Cmentarzem
Pomorskie;Wejherowski;Szemud;Przetoczyno;Pomorska
Pomorskie;Wejherowski;Szemud;Przetoczyno;Wiatrowa: Przy Sklepie
Pomorskie;Wejherowski;Szemud;Szemud;Wejherowska 50, Parking
Pomorskie;Wejherowski;Szemud;Szemud;Wejherowska 96 (Parking Cmentarz)
Pomorskie;Wejherowski;Szemud;Szemud;Władysława Reymonta 1
Pomorskie;Wejherowski;Szemud;Warzno;Graniczna 35
